Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating,Years_on_Market
Batman: Arkham Origins Blackgate,3DS,Action,Warner Bros. Interactive Entertainment,0.07680000000000001,0.0432,0.0,0.009600000000000001,0.12960000000000002,6.8,6.8,T,3.0
Shadows of the Damned,PS3,Action,Electronic Arts,0.08800000000000001,0.072,0.032,0.024,0.21600000000000003,7.7,8.1,M,5.0
R.U.S.E.,PC,Strategy,Ubisoft,0.038400000000000004,0.18240000000000006,0.0,0.038400000000000004,0.25920000000000004,7.6,8.1,T,6.0
NBA Live 2004,GC,Sports,Electronic Arts,0.4368,0.10400000000000002,0.0,0.020800000000000003,0.5616000000000001,8.4,9.0,E,13.0
Reign of Fire,PS2,Shooter,BAM! Entertainment,0.29120000000000007,0.22400000000000006,0.0,0.06720000000000001,0.6048000000000001,5.6,7.0,M,14.0
The Sims 2: Pets,GC,Simulation,Electronic Arts,0.336,0.08000000000000002,0.0,0.016,0.43200000000000005,6.6,7.3,T,10.0
Ultimate NES Remix,3DS,Action,Unknown,0.048,0.0288,0.0,0.0064,0.08640000000000002,6.9,7.6,E,2.0
Tropico 4,PC,Strategy,Kalypso Media,0.08000000000000002,0.10400000000000001,0.0,0.032,0.21600000000000003,7.8,7.7,T,5.0
The BIGS,X360,Sports,Take-Two Interactive,0.2592,0.11520000000000001,0.0,0.0,0.38880000000000003,7.9,8.4,E,9.0
Jurassic Park: Operation Genesis,PS2,Simulation,Konami Digital Entertainment,0.27040000000000003,0.20800000000000005,0.0,0.062400000000000004,0.5616000000000001,7.5,8.9,T,13.0
Knockout Kings 2002,XB,Sports,Electronic Arts,0.4480000000000001,0.13440000000000002,0.0,0.022400000000000003,0.6048000000000001,7.8,7.9,T,14.0
InuYasha: Feudal Combat,PS2,Fighting,Namco Bandai Games,0.22880000000000003,0.17600000000000005,0.0,0.05280000000000001,0.47520000000000007,5.2,8.3,T,11.0
R.U.S.E.,X360,Strategy,Ubisoft,0.11520000000000002,0.10560000000000003,0.0,0.019200000000000002,0.25920000000000004,7.8,7.0,T,6.0
Duel Masters,PS2,Strategy,Atari,0.24960000000000007,0.19200000000000006,0.0,0.05760000000000001,0.5184000000000001,6.6,8.3,E,12.0
MotionSports: Adrenaline,X360,Sports,Ubisoft,0.11200000000000002,0.08000000000000002,0.0,0.024,0.21600000000000003,4.1,7.4,E,5.0
NBA 07,PS3,Sports,Sony Computer Entertainment,0.384,0.0,0.016,0.032,0.43200000000000005,6.3,6.3,E,10.0
Call of Juarez: The Cartel,X360,Shooter,Ubisoft,0.11200000000000002,0.08000000000000002,0.0,0.024,0.21600000000000003,4.7,5.7,M,5.0
My Japanese Coach,DS,Misc,Ubisoft,0.30720000000000003,0.0,0.0,0.0256,0.3456000000000001,5.9,6.7,E,8.0
Need for Speed: Most Wanted,DS,Racing,Electronic Arts,0.42240000000000005,0.0176,0.0,0.0352,0.47520000000000007,4.5,6.1,E,11.0
Section 8,X360,Shooter,SouthPeak Games,0.168,0.1008,0.0,0.022400000000000003,0.30240000000000006,6.9,7.3,T,7.0
ESPN NBA Basketball,XB,Sports,Sega,0.4160000000000001,0.12480000000000001,0.0,0.020800000000000003,0.5616000000000001,8.7,8.2,E,13.0
Lowrider,PS2,Misc,Pacific Century Cyber Works,0.24640000000000004,0.2016,0.06720000000000001,0.06720000000000001,0.5824000000000001,4.6,8.4,T,14.0
Family Guy: Back to the Multiverse,PS3,Action,Activision,0.07680000000000001,0.06400000000000002,0.0,0.0256,0.16640000000000002,4.0,6.4,M,4.0
All-Pro Football 2K8,X360,Sports,Take-Two Interactive,0.3456,0.0,0.0,0.028800000000000003,0.37440000000000007,7.5,6.8,E10+,9.0
Fish Tycoon,DS,Simulation,Majesco Entertainment,0.3456,0.0,0.0,0.028800000000000003,0.37440000000000007,4.6,7.0,E,9.0
Plants vs. Zombies,X360,Strategy,PopCap Games,0.23040000000000005,0.0,0.0,0.019200000000000002,0.24960000000000007,8.9,8.2,E10+,6.0
Batman: Return to Arkham,PS4,Action,Warner Bros. Interactive Entertainment,0.0,0.0,0.0,0.0,0.0,7.3,8.5,T,0.0
Rune: Viking Warlord,PS2,Action,Take-Two Interactive,0.31200000000000006,0.24000000000000005,0.0,0.07200000000000001,0.6240000000000001,5.3,7.3,M,15.0
The Incredible Hulk,X360,Action,Sega,0.2816,0.0256,0.0,0.0256,0.33280000000000004,5.5,6.4,T,8.0
Panzer Dragoon Orta,XB,Shooter,Sega,0.35840000000000005,0.11200000000000003,0.08960000000000001,0.022400000000000003,0.5824000000000001,9.0,8.5,T,14.0
America's Test Kitchen: Let's Get Cooking,DS,Simulation,Nintendo,0.24000000000000005,0.0,0.0,0.019200000000000002,0.24960000000000007,8.7,5.6,E,6.0
Suikoden Tierkreis,DS,Role-Playing,Konami Digital Entertainment,0.1152,0.0128,0.192,0.0128,0.33280000000000004,7.6,7.4,E10+,8.0
Superman Returns,X360,Action,Electronic Arts,0.36800000000000005,0.016,0.0,0.032,0.41600000000000004,5.1,6.2,T,10.0
Shin Megami Tensei: Devil Survivor,DS,Role-Playing,Atlus,0.14560000000000003,0.0,0.13440000000000002,0.011200000000000002,0.29120000000000007,8.4,8.8,T,7.0
Tearaway Unfolded,PS4,Platform,Sony Computer Entertainment,0.0144,0.020800000000000003,0.0,0.0064,0.041600000000000005,8.1,8.1,E,1.0
MLB SlugFest 2006,PS2,Sports,Midway Games,0.20800000000000002,0.16000000000000003,0.0,0.048,0.41600000000000004,5.6,7.5,E10+,10.0
Etrian Odyssey II: Heroes of Lagaard,DS,Role-Playing,Atlus,0.1152,0.0,0.2048,0.0128,0.33280000000000004,8.2,8.9,E10+,8.0
The Incredible Hulk,PS3,Action,Sega,0.2816,0.0256,0.0,0.0256,0.33280000000000004,5.5,6.8,T,8.0
Deadly Premonition,X360,Action,Rising Star Games,0.1728,0.05760000000000001,0.0,0.019200000000000002,0.24960000000000007,6.8,8.2,M,6.0
Ford Racing 3,PS2,Racing,Take-Two Interactive,0.24960000000000007,0.19200000000000006,0.0,0.05760000000000001,0.49920000000000014,5.0,6.6,E,12.0
The Adventures of Tintin: The Game,PS3,Action,Ubisoft,0.048,0.12,0.0,0.04000000000000001,0.20800000000000002,5.9,5.7,E10+,5.0
Dragon Ball Z: Tenkaichi Tag Team,PSP,Fighting,Namco Bandai Games,0.10560000000000003,0.028800000000000006,0.0864,0.028800000000000006,0.24960000000000007,6.3,8.6,T,6.0
Etrian Odyssey Untold: The Millennium Girl,3DS,Role-Playing,Atlus,0.048000000000000015,0.0048000000000000004,0.06720000000000002,0.0048000000000000004,0.12480000000000004,8.0,8.2,T,3.0
Final Fantasy V Advance,GBA,Role-Playing,Nintendo,0.0,0.0,0.41600000000000004,0.016,0.41600000000000004,8.3,7.2,E,10.0
Star Wars: Bounty Hunter,GC,Shooter,LucasArts,0.4480000000000001,0.11200000000000003,0.0,0.022400000000000003,0.5824000000000001,6.7,7.6,T,14.0
Dynasty Warriors 7: Xtreme Legends,PS3,Action,Tecmo Koei,0.032,0.032,0.128,0.016,0.20800000000000002,6.4,7.8,T,5.0
Naruto: Ultimate Ninja Heroes,PSP,Fighting,Namco Bandai Games,0.41600000000000004,0.0,0.0,0.0,0.41600000000000004,7.0,6.6,T,10.0
Angry Birds Trilogy,X360,Action,Activision,0.1152,0.03200000000000001,0.0,0.0128,0.16640000000000002,6.3,3.5,E,4.0
Major League Baseball 2K9,Wii,Sports,Take-Two Interactive,0.26880000000000004,0.0,0.0,0.022400000000000003,0.29120000000000007,6.1,4.5,E,7.0
WWE 2K17,XOne,Sports,Take-Two Interactive,0.0,0.0,0.0,0.0,0.0,6.8,5.5,T,0.0
Battlestations: Midway,X360,Strategy,Eidos Interactive,0.3024,0.028800000000000003,0.0,0.028800000000000003,0.37440000000000007,7.3,7.1,T,9.0
Riding Spirits,PS2,Racing,BAM! Entertainment,0.29120000000000007,0.22400000000000006,0.0,0.06720000000000001,0.5824000000000001,5.9,9.0,E,14.0
Project CARS,XOne,Racing,Slightly Mad Studios,0.0176,0.020800000000000003,0.0,0.0032,0.041600000000000005,8.1,5.8,E,1.0
MLB 09: The Show,PSP,Sports,Sony Computer Entertainment,0.26880000000000004,0.0,0.0,0.022400000000000003,0.29120000000000007,7.8,6.9,E,7.0
Bust A Groove 2,PS,Misc,Enix Corporation,0.10880000000000001,0.0816,0.48960000000000004,0.054400000000000004,0.7072000000000002,6.6,8.9,E,17.0
Armored Core: Nexus,PS2,Simulation,Indie Games,0.11520000000000002,0.09600000000000003,0.2688000000000001,0.038400000000000004,0.49920000000000014,7.3,8.7,T,12.0
Evolution Skateboarding,PS2,Sports,Konami Digital Entertainment,0.29120000000000007,0.22400000000000006,0.0,0.06720000000000001,0.5824000000000001,4.4,6.7,T,14.0
Outlaw Volleyball,XB,Sports,TDK Mediactive,0.39520000000000005,0.12480000000000001,0.0,0.020800000000000003,0.5408000000000001,7.7,8.4,M,13.0
Batman: Vengeance,GC,Adventure,Ubisoft,0.4800000000000001,0.12000000000000002,0.0,0.024,0.6240000000000001,7.0,5.8,T,15.0
Spider-Man: Web of Shadows,PS3,Action,Activision,0.25600000000000006,0.0512,0.0,0.0256,0.33280000000000004,6.7,7.9,T,8.0
Legaia 2: Duel Saga,PS2,Role-Playing,Eidos Interactive,0.31200000000000006,0.24000000000000005,0.0,0.07200000000000001,0.6240000000000001,6.7,8.4,T,15.0
Crash Nitro Kart,GC,Racing,Vivendi Games,0.4160000000000001,0.10400000000000002,0.0,0.020800000000000003,0.5408000000000001,6.6,7.4,E,13.0
ExciteBots: Trick Racing,Wii,Racing,Nintendo,0.26880000000000004,0.0,0.0,0.022400000000000003,0.29120000000000007,7.7,8.6,E,7.0
Oddworld: Stranger's Wrath,XB,Adventure,Electronic Arts,0.3344000000000001,0.10560000000000001,0.0,0.0176,0.45760000000000006,8.8,9.1,T,11.0
King of Fighters: Maximum Impact,PS2,Fighting,Ignition Entertainment,0.24960000000000007,0.19200000000000006,0.0,0.05760000000000001,0.49920000000000014,6.4,6.9,T,12.0
Atelier Ayesha: The Alchemist of Dusk,PS3,Role-Playing,Tecmo Koei,0.038400000000000004,0.0256,0.08960000000000001,0.0128,0.16640000000000002,7.0,6.6,T,4.0
Battleborn,PS4,Shooter,Take-Two Interactive,0.0,0.0,0.0,0.0,0.0,6.8,6.8,T,0.0
Drakan: The Ancients' Gates,PS2,Adventure,Sony Computer Entertainment,0.29120000000000007,0.22400000000000006,0.0,0.06720000000000001,0.5824000000000001,7.8,9.0,M,14.0
Resident Evil: Revelations,X360,Action,Capcom,0.05760000000000001,0.048000000000000015,0.009600000000000001,0.009600000000000001,0.12480000000000004,7.5,7.4,M,3.0
Tony Hawk: Shred,X360,Sports,Activision,0.16320000000000004,0.05760000000000001,0.0,0.019200000000000002,0.24960000000000007,5.3,6.6,E,6.0
Tokyo Jungle,PS3,Action,Sony Computer Entertainment,0.0,0.0,0.16640000000000002,0.0,0.16640000000000002,7.4,8.4,T,4.0
Army of Two: The Devil's Cartel,X360,Shooter,Electronic Arts,0.07680000000000001,0.03360000000000001,0.0,0.009600000000000001,0.12480000000000004,5.4,6.2,M,3.0
Puppeteer,PS3,Platform,Sony Computer Entertainment Europe,0.052800000000000014,0.038400000000000004,0.009600000000000001,0.019200000000000002,0.12480000000000004,8.0,8.5,E10+,3.0
Tom Clancy's Splinter Cell: Double Agent,PS3,Action,Ubisoft,0.2880000000000001,0.0432,0.0,0.0432,0.37440000000000007,7.8,6.5,M,9.0
Resident Evil: Deadly Silence,DS,Action,Capcom,0.17600000000000002,0.032,0.17600000000000002,0.016,0.41600000000000004,7.1,8.4,M,10.0
Legendary,X360,Shooter,Atari,0.1024,0.192,0.0,0.038400000000000004,0.33280000000000004,4.7,7.1,M,8.0
Peter Jackson's King Kong: The Official Game of the Movie,X360,Action,Ubisoft,0.3520000000000001,0.05280000000000001,0.0,0.0352,0.45760000000000006,8.0,7.5,T,11.0
Rayman DS,DS,Platform,Ubisoft,0.36960000000000004,0.05280000000000001,0.0,0.0352,0.45760000000000006,5.8,7.6,E,11.0
All-Star Baseball 2003,XB,Sports,Acclaim Entertainment,0.4256000000000001,0.13440000000000002,0.0,0.022400000000000003,0.5824000000000001,7.9,8.1,E,14.0
MTX Mototrax,PS2,Racing,Activision,0.24960000000000007,0.19200000000000006,0.0,0.05760000000000001,0.49920000000000014,7.7,8.1,E,12.0
NBA ShootOut 2004,PS2,Sports,Sony Computer Entertainment,0.27040000000000003,0.20800000000000005,0.0,0.062400000000000004,0.5408000000000001,5.8,7.8,E,13.0
Nancy Drew: The Mystery of the Clue Bender Society,DS,Adventure,Codemasters,0.30720000000000003,0.0,0.0,0.0256,0.33280000000000004,4.6,3.6,E10+,8.0
Castlevania: Harmony of Dissonance,GBA,Platform,Konami Digital Entertainment,0.35840000000000005,0.13440000000000002,0.08960000000000001,0.0,0.5824000000000001,8.7,8.2,T,14.0
Formula One 2001,PS2,Racing,Sony Computer Entertainment,0.31200000000000006,0.24000000000000005,0.0,0.07200000000000001,0.6240000000000001,7.3,6.0,E,15.0
Pirates of the Caribbean: Dead Man's Chest,DS,Adventure,Disney Interactive Studios,0.36800000000000005,0.016,0.0,0.032,0.41600000000000004,6.3,8.6,T,10.0
Baldur's Gate: Dark Alliance II,XB,Role-Playing,Acclaim Entertainment,0.3648000000000001,0.11520000000000002,0.0,0.019200000000000002,0.49920000000000014,7.7,7.9,T,12.0
Madden NFL 2005,DS,Sports,Electronic Arts,0.4608000000000001,0.0,0.0,0.038400000000000004,0.49920000000000014,6.8,7.7,E,12.0
MVP Baseball 2004,GC,Sports,Electronic Arts,0.3840000000000001,0.09600000000000003,0.0,0.019200000000000002,0.49920000000000014,8.9,8.5,E,12.0
Polarium,DS,Puzzle,Nintendo,0.24960000000000007,0.019200000000000002,0.21120000000000005,0.019200000000000002,0.49920000000000014,7.3,8.4,E,12.0
Super Street Fighter II: Turbo Revival,GBA,Fighting,Ubisoft,0.43199999999999994,0.16800000000000004,0.0,0.0,0.6000000000000001,8.4,7.4,T,15.0
Secret Weapons Over Normandy,XB,Simulation,LucasArts,0.39520000000000005,0.10400000000000002,0.0,0.020800000000000003,0.52,7.7,8.8,T,13.0
The Elder Scrolls IV: Oblivion,PC,Role-Playing,Take-Two Interactive,0.016,0.32000000000000006,0.0,0.064,0.4,9.4,8.1,M,10.0
Metroid Prime Pinball,DS,Misc,Nintendo,0.36960000000000004,0.0,0.0352,0.0352,0.44000000000000006,7.9,7.9,E,11.0
Teen Titans,PS2,Action,THQ,0.192,0.16000000000000003,0.0,0.048,0.4,5.6,8.6,E10+,10.0
Bomberman Generation,GC,Adventure,Vivendi Games,0.336,0.08960000000000001,0.13440000000000002,0.022400000000000003,0.56,8.1,8.5,E,14.0
Sega Rally Revo,PSP,Racing,Sega,0.0432,0.216,0.0,0.10080000000000001,0.36000000000000004,7.4,7.2,E,9.0
Surfing H3O,PS2,Sports,Take-Two Interactive,0.30720000000000003,0.25600000000000006,0.0,0.07680000000000001,0.6400000000000001,4.6,4.6,E,16.0
NASCAR 09,X360,Racing,Electronic Arts,0.29440000000000005,0.0,0.0,0.0256,0.32000000000000006,6.9,7.8,E,8.0
NASCAR 09,PS3,Racing,Electronic Arts,0.2816,0.0128,0.0,0.0256,0.32000000000000006,6.5,7.5,E,8.0
Game of Thrones,X360,Role-Playing,Focus Home Interactive,0.096,0.0512,0.0,0.0128,0.16000000000000003,5.2,5.2,M,4.0
Silent Hunter 5: Battle of the Atlantic,PC,Simulation,Ubisoft,0.0,0.20160000000000003,0.0,0.048000000000000015,0.24000000000000005,6.2,3.5,T,6.0
Amped 2,XB,Sports,Microsoft Game Studios,0.4160000000000001,0.08320000000000001,0.0,0.020800000000000003,0.52,8.0,7.7,E,13.0
Final Fantasy Crystal Chronicles: Echoes of Time,Wii,Role-Playing,Square Enix,0.14560000000000003,0.06720000000000001,0.056000000000000015,0.022400000000000003,0.28,6.4,5.6,E10+,7.0
NHL 08,PS3,Action,Electronic Arts,0.23040000000000002,0.0864,0.0,0.0432,0.36000000000000004,8.6,6.9,E10+,9.0
The Legend of Legacy,3DS,Role-Playing,FuRyu,0.019200000000000002,0.0016,0.016000000000000004,0.0032,0.04000000000000001,6.7,7.1,E10+,1.0
Juiced 2: Hot Import Nights,PS3,Racing,THQ,0.2592,0.057600000000000005,0.014400000000000001,0.0432,0.36000000000000004,7.1,6.4,T,9.0
LEGO Star Wars III: The Clone Wars,PC,Action,LucasArts,0.08000000000000002,0.10400000000000001,0.0,0.024,0.2,7.6,7.5,E10+,5.0
The Powerpuff Girls: Chemical X-Traction,PS,Action,BAM! Entertainment,0.3360000000000001,0.24000000000000005,0.0,0.048,0.6000000000000001,3.0,6.3,E,15.0
Dead or Alive Xtreme 2,X360,Sports,Tecmo Koei,0.24,0.032,0.096,0.032,0.4,5.3,6.7,M,10.0
PlayStation VR Worlds,PS4,Misc,Sony Computer Entertainment,0.0,0.0,0.0,0.0,0.0,5.9,7.1,M,0.0
Hunted: The Demon's Forge,PS3,Action,Bethesda Softworks,0.096,0.064,0.016,0.024,0.2,5.7,6.2,M,5.0
Men of Valor,XB,Shooter,Vivendi Games,0.3648000000000001,0.09600000000000003,0.0,0.019200000000000002,0.4800000000000001,7.3,8.0,M,12.0
Medal of Honor European Assault,GC,Shooter,Electronic Arts,0.3344000000000001,0.08800000000000002,0.0,0.0176,0.44000000000000006,7.1,7.9,T,11.0
Billy Hatcher and the Giant Egg,GC,Platform,Sega,0.39520000000000005,0.10400000000000002,0.0,0.020800000000000003,0.52,7.1,8.7,E,13.0
NHL 08,X360,Action,Electronic Arts,0.3168,0.014400000000000001,0.0,0.028800000000000003,0.36000000000000004,8.5,8.2,E10+,9.0
WipEout Fusion,PS2,Racing,Sony Computer Entertainment,0.26880000000000004,0.22400000000000006,0.0,0.06720000000000001,0.56,8.3,8.5,E,14.0
Prison Break: The Conspiracy,PS3,Action,Deep Silver,0.048000000000000015,0.14400000000000002,0.0,0.048000000000000015,0.24000000000000005,4.2,3.8,T,6.0
NHL 06,XB,Sports,Electronic Arts,0.3344000000000001,0.08800000000000002,0.0,0.0176,0.44000000000000006,7.9,8.4,E10+,11.0
Anno 2205,PC,Strategy,Ubisoft,0.0032,0.0352,0.0,0.0032,0.04000000000000001,7.2,5.9,E10+,1.0
Ultimate Fighting Championship,PS,Fighting,Ubisoft,0.35840000000000005,0.2304,0.0,0.0512,0.6400000000000001,5.3,7.4,T,16.0
XIII,XB,Shooter,Ubisoft,0.33280000000000004,0.16640000000000002,0.0,0.020800000000000003,0.52,7.4,8.3,M,13.0
Up,PS3,Action,THQ,0.168,0.06720000000000001,0.0,0.033600000000000005,0.28,6.5,6.5,E10+,7.0
Michael Jackson: The Experience,DS,Misc,Ubisoft,0.20160000000000003,0.019200000000000002,0.0,0.019200000000000002,0.24000000000000005,6.4,6.6,E10+,6.0
MotoGP '07,X360,Racing,THQ,0.33120000000000005,0.0,0.0,0.028800000000000003,0.36000000000000004,7.8,7.3,E,9.0
Cars,X360,Racing,THQ,0.35200000000000004,0.016,0.0,0.032,0.4,6.5,6.1,E,10.0
Hatsune Miku: Project Diva F 2nd,PS3,Misc,Sega,0.0288,0.009600000000000001,0.03200000000000001,0.009600000000000001,0.08000000000000002,7.8,8.6,T,2.0
Need for Speed Rivals,PC,Racing,Electronic Arts,0.019200000000000002,0.09120000000000003,0.0,0.009600000000000001,0.12000000000000002,7.6,3.3,E10+,3.0
The Mummy: Tomb of the Dragon Emperor,PS2,Action,Vivendi Games,0.15360000000000001,0.12800000000000003,0.0,0.038400000000000004,0.32000000000000006,3.8,6.8,T,8.0
Def Jam Vendetta,GC,Fighting,Electronic Arts,0.39520000000000005,0.10400000000000002,0.0,0.020800000000000003,0.52,8.1,8.5,T,13.0
The Sims 2,XB,Simulation,Electronic Arts,0.3344000000000001,0.08800000000000002,0.0,0.0176,0.44000000000000006,7.5,7.1,T,11.0
Spider-Man: Web of Shadows,Wii,Action,Activision,0.2816,0.0128,0.0,0.0256,0.32000000000000006,6.3,6.9,T,8.0
The Bureau: XCOM Declassified,PS3,Shooter,Take-Two Interactive,0.038400000000000004,0.06240000000000002,0.0,0.019200000000000002,0.12000000000000002,6.9,6.7,M,3.0
World Series Baseball 2K3,PS2,Sports,Sega,0.24960000000000002,0.20800000000000005,0.0,0.062400000000000004,0.52,8.7,8.7,E,13.0
Tony Hawk's Proving Ground,Wii,Sports,Activision,0.3168,0.014400000000000001,0.0,0.028800000000000003,0.36000000000000004,5.7,6.2,T,9.0
Indiana Jones and the Staff of Kings,PSP,Action,Activision,0.12320000000000002,0.1008,0.0,0.056000000000000015,0.28,6.3,7.8,T,7.0
The Outfit,X360,Action,THQ,0.336,0.032,0.0,0.032,0.4,7.0,7.5,M,10.0
Don King Presents: Prizefighter,X360,Sports,Take-Two Interactive,0.17920000000000003,0.1024,0.0,0.0256,0.32000000000000006,5.6,6.4,T,8.0
Devil Kings,PS2,Action,Capcom,0.05280000000000001,0.05280000000000001,0.3168,0.0176,0.44000000000000006,6.4,7.4,T,11.0
Bolt,X360,Adventure,Disney Interactive Studios,0.2304,0.06400000000000002,0.0,0.0256,0.32000000000000006,5.7,7.1,E10+,8.0
Spider-Man: Edge of Time,X360,Action,Activision,0.144,0.04000000000000001,0.0,0.016,0.2,5.7,6.8,T,5.0
L.A. Noire: The Complete Edition,PC,Adventure,Take-Two Interactive,0.064,0.10400000000000001,0.0,0.024,0.2,8.3,7.9,M,5.0
Dynasty Warriors 6,PS2,Action,Tecmo Koei,0.15360000000000001,0.1152,0.0,0.038400000000000004,0.32000000000000006,4.3,5.4,T,8.0
America's Army: Rise of a Soldier,XB,Shooter,Ubisoft,0.3344000000000001,0.08800000000000002,0.0,0.0176,0.44000000000000006,7.0,7.4,T,11.0
Grandia,PS,Role-Playing,Ubisoft,0.3808000000000001,0.24480000000000002,0.0,0.054400000000000004,0.6800000000000002,8.9,6.6,E,17.0
Pirates of the Caribbean: The Legend of Jack Sparrow,PS2,Adventure,Ubisoft,0.192,0.144,0.0,0.048,0.4,5.1,7.5,T,10.0
"Ed, Edd n Eddy: The Mis-Edventures",GC,Platform,Midway Games,0.3344000000000001,0.08800000000000002,0.0,0.0176,0.44000000000000006,5.5,7.9,E,11.0
Armored Core 4,X360,Simulation,505 Games,0.27360000000000007,0.014400000000000001,0.0432,0.028800000000000003,0.36000000000000004,6.5,7.2,T,9.0
SBK Superbike World Championship,PS3,Racing,Black Bean Games,0.15360000000000001,0.1408,0.0,0.0256,0.32000000000000006,5.9,6.1,E10+,8.0
Indiana Jones and the Staff of Kings,DS,Action,Activision,0.17920000000000003,0.07840000000000003,0.0,0.022400000000000003,0.28,5.0,6.8,T,7.0
X-Men Origins: Wolverine,Wii,Action,Activision,0.21280000000000004,0.044800000000000006,0.0,0.022400000000000003,0.28,5.3,6.1,T,7.0
Disgaea 2: Dark Hero Days,PSP,Role-Playing,Nippon Ichi Software,0.11200000000000003,0.011200000000000002,0.13440000000000002,0.022400000000000003,0.28,8.3,7.1,T,7.0
Major League Baseball 2K7,PS3,Sports,Spike,0.33120000000000005,0.0,0.0,0.028800000000000003,0.36000000000000004,7.4,4.7,E,9.0
Final Fantasy XI: Chains of Promathia,PS2,Role-Playing,Square Enix,0.23040000000000005,0.1728,0.0,0.05760000000000001,0.4800000000000001,7.7,8.0,T,12.0
The Chronicles of Riddick: Assault on Dark Athena,PS3,Shooter,Vivendi Games,0.13440000000000002,0.1008,0.0,0.044800000000000006,0.28,8.0,7.7,M,7.0
X-Men Legends II: Rise of Apocalypse,GC,Role-Playing,Activision,0.3344000000000001,0.08800000000000002,0.0,0.0176,0.44000000000000006,8.2,6.2,T,11.0
TV Superstars,PS3,Misc,Sony Computer Entertainment,0.06720000000000002,0.11520000000000002,0.0,0.048000000000000015,0.24000000000000005,5.6,4.9,E,6.0
Family Guy: Back to the Multiverse,X360,Action,Activision,0.08960000000000001,0.0576,0.0,0.0128,0.16000000000000003,3.9,5.0,M,4.0
Ninja Gaiden 3,X360,Action,Tecmo Koei,0.1024,0.03200000000000001,0.019200000000000002,0.0128,0.16000000000000003,5.8,4.4,M,4.0
Sid Meier's Civilization VI,PC,Strategy,Take-Two Interactive,0.0,0.0,0.0,0.0,0.0,8.8,7.3,E10+,0.0
Sword Art Online: Lost Song,PS4,Role-Playing,Namco Bandai Games,0.016000000000000004,0.0176,0.0,0.0064,0.04000000000000001,6.3,6.3,T,1.0
NBA Courtside 2002,GC,Sports,Nintendo,0.4256000000000001,0.11200000000000003,0.0,0.022400000000000003,0.56,7.1,7.4,E,14.0
F1 2015,XOne,Racing,Codemasters,0.0128,0.024,0.0,0.0032,0.04000000000000001,6.4,5.3,E,1.0
Sly Cooper: Thieves in Time,PSV,Platform,Sony Computer Entertainment Europe,0.06240000000000002,0.028800000000000006,0.0,0.028800000000000006,0.12000000000000002,7.5,8.2,E10+,3.0
Digimon World: Data Squad,PS2,Role-Playing,Namco Bandai Games,0.192,0.144,0.0,0.048,0.384,4.3,8.0,E10+,10.0
Hitman: Absolution,PC,Action,Square Enix,0.019200000000000002,0.10880000000000001,0.0,0.0256,0.15360000000000001,7.9,7.0,M,4.0
Stella Glow,3DS,Role-Playing,Atlus,0.0256,0.0016,0.008000000000000002,0.0032,0.038400000000000004,7.9,8.7,T,1.0
Racquet Sports,Wii,Sports,Ubisoft,0.12480000000000004,0.0864,0.0,0.019200000000000002,0.23040000000000005,5.1,8.6,E,6.0
Trials Fusion,XOne,Racing,Ubisoft,0.038400000000000004,0.03200000000000001,0.0,0.0064,0.07680000000000001,8.0,7.1,E10+,2.0
Far Cry Instincts Predator,X360,Shooter,Ubisoft,0.32000000000000006,0.048,0.0,0.032,0.384,7.8,6.2,M,10.0
Onechanbara Z2: Chaos,PS4,Action,Nippon Ichi Software,0.044800000000000006,0.009600000000000001,0.0128,0.0128,0.07680000000000001,5.7,6.5,M,2.0
Skylanders SWAP Force,3DS,Platform,Activision,0.048000000000000015,0.05760000000000001,0.0,0.009600000000000001,0.11520000000000002,6.8,6.4,E10+,3.0
Army Men: Sarge's Heroes 2,PS,Shooter,3DO,0.35840000000000005,0.2304,0.0,0.0512,0.6144000000000001,4.8,7.3,T,16.0
MLB,PSP,Sports,Sony Computer Entertainment,0.4048000000000001,0.0,0.0,0.0352,0.42240000000000005,8.0,7.9,E,11.0
Skylanders: SuperChargers,XOne,Action,Activision,0.027200000000000002,0.008000000000000002,0.0,0.0032,0.038400000000000004,7.6,5.5,E10+,1.0
Ys: Memories of Celceta,PSV,Action,Nihon Falcom Corporation,0.06400000000000002,0.0064,0.06400000000000002,0.0256,0.15360000000000001,8.2,8.8,T,4.0
Britney's Dance Beat,PS2,Misc,THQ,0.26880000000000004,0.2016,0.0,0.06720000000000001,0.5376000000000001,6.3,4.8,E,14.0
Vexx,PS2,Platform,Acclaim Entertainment,0.24960000000000002,0.1872,0.0,0.062400000000000004,0.49920000000000003,6.3,7.6,T,13.0
Samurai Warriors 4,PS4,Action,Tecmo Koei,0.0256,0.022400000000000003,0.019200000000000002,0.009600000000000001,0.07680000000000001,7.6,8.1,T,2.0
Ace Combat: Assault Horizon Legacy,3DS,Simulation,Namco Bandai Games,0.08000000000000002,0.048,0.064,0.008,0.192,7.1,7.8,T,5.0
TimeSplitters: Future Perfect,PS2,Shooter,Electronic Arts,0.21120000000000003,0.1584,0.0,0.05280000000000001,0.42240000000000005,8.4,9.1,M,11.0
Dynasty Warriors Next,PSV,Action,Tecmo Koei,0.04000000000000001,0.048,0.08800000000000001,0.016,0.192,6.7,7.5,T,5.0
